CCS DB ID;MANUFACTURER NAME (official name listed on website);MANUFACTURER PART NUMBER;MANUFACTURER PART NUMBER (Additional);SHORT DESCRIPTION;PRODUCT NAME;Sub-Brand Name;Series/Model;UPC (w/check digit);TS COMMODITY CODE;TS COMMODITY CODE DESCRIPTION_1;TS COMMODITY CODE DESCRIPTION_2;TS COMMODITY CODE DESCRIPTION_3;TS COMMODITY CODE DESCRIPTION_4;TS COMMODITY CODE DESCRIPTION_5;UNSPSC CODE;TS SCHEMA LEAF CLASS NUMBER;TS SCHEMA PARENT CLASS NAME;TS SCHEMA LEAF CLASS NAME;Attribute Name_1;Attribute Value_1;Attribute Name_2;Attribute Value_2;Attribute Name_3;Attribute Value_3;Attribute Name_4;Attribute Value_4;Attribute Name_5;Attribute Value_5;Attribute Name_6;Attribute Value_6;Attribute Name_7;Attribute Value_7;Attribute Name_8;Attribute Value_8;Attribute Name_9;Attribute Value_9;Attribute Name_10;Attribute Value_10;Attribute Name_11;Attribute Value_11;Attribute Name_12;Attribute Value_12;Attribute Name_13;Attribute Value_13;Attribute Name_14;Attribute Value_14;Attribute Name_15;Attribute Value_15;Attribute Name_16;Attribute Value_16;Attribute Name_17;Attribute Value_17;Attribute Name_18;Attribute Value_18;Attribute Name_19;Attribute Value_19;Attribute Name_20;Attribute Value_20;Attribute Name_21;Attribute Value_21;Attribute Name_22;Attribute Value_22;Attribute Name_23;Attribute Value_23;ADDITIONAL INFORMATION;LONG DESCRIPTION;FEATURES/BENEFITS;INDIVIDUAL ITEM WEIGHT;PACKAGE/SHIPPING QUANTITY;PACKAGE/SHIPPING WEIGHT;PACKAGE/SHIPPING WIDTH;PACKAGE/SHIPPING LENGTH;PACKAGE/SHIPPING HEIGHT;PACKAGE/SHIPPING VOLUME;IMAGE;MANUFACTURER CATALOG DOCUMENT;MANUFACTURER SPECIFICATION/TECHNICAL DOCUMENT;MANUFACTURER ITEM DATA DOCUMENT;MANUFACTURER INSTALLATION/OPERATOR DOCUMENT;MANUFACTURER MSDS DOCUMENT;MANUFACTURER CAD DRAWING DOCUMENT;MANUFACTURER VIDEO URL;Reference URL_1 (Manufacturer Website);TS_STATUS;TS_COMMENTS FOR CUSTOMER;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649297;Satco Products Inc.;S9408;7PAR20/LED/40/4000K/120V/D;"7 W, 120 V, 525 Lumen, 25000 Hr, 4000 K, 80 CRI, 3-1/32"", PAR20, E26 Medium, Silver, Cool White, 40D, LED Lamp";LED Lamp; ; ;045923094088;71540;Lighting;Lamps;LED Lamps & Modules;LED Parabolic Reflector PAR Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type; ;Voltage Rating;120 Volt;Wattage;7 Watt;Current Rating; ;Intensity;525 Lumen;Shape Designation;PAR20;Shape Description; ;Base Type;E26 Medium;Base Material; ;Filament Designation; ;Glass Color;Cool White;Glass Finish;Silver;Length;3-1/32 Inch;Diameter;2.5 Inch;Color Rendering Index;80;Color Temperature in Kelvin;4000;Life in hour;25000;Beam Spread Type; ;Burning Position; ;Beam Spread Angle;40 Degree;Application;Down/Track Lighting, Wet Location;Approval;UL, UL (Canada and US), ETL;"RoHS Compliant; Enclosure Rating IP65";"LED Lamp; Item LED Lamp; Voltage Rating 120 Volt; Wattage 7 Watt; Intensity 525 Lumen; Shape Designation PAR20; Base Type E26 Medium; Glass Color Cool White; Glass Finish Silver; Length 3-1/32 Inch; Diameter 2.5 Inch; Color Rendering Index 80; Color Temperature in Kelvin 4000; Life in hour 25000; Beam Spread Angle 40 Degree; Application Down/Track Lighting, Wet Location; Approval UL, UL (Canada and US), ETL; RoHS Compliant; Enclosure Rating IP65";"Solid State LED Lighting; Reflector Replacement Lamp; Long Life; Dimmable; Approved for Enclosed Fixtures; ABS Lens; Energy Star® Rated; RoHS Compliant"; ;24 per Master Carton; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100129/SATCOPE06140_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE05957_14.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE06148_1_2.pdf; ; ; ; ; ;https://www.satco.com/S9408.html;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649313;Satco Products Inc.;S9409;7PAR20/LED/40/5000K/120V/D;"7 W, 120 V, 525 Lumen, 25000 Hr, 5000 K, 80 CRI, 3-1/32"", PAR20, E26 Medium, Silver, Natural Light, 40D, LED Lamp";LED Lamp; ; ;045923094095;71540;Lighting;Lamps;LED Lamps & Modules;LED Parabolic Reflector PAR Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type; ;Voltage Rating;120 Volt;Wattage;7 Watt;Current Rating; ;Intensity;525 Lumen;Shape Designation;PAR20;Shape Description; ;Base Type;E26 Medium;Base Material; ;Filament Designation; ;Glass Color;Natural Light;Glass Finish;Silver;Length;3-1/32 Inch;Diameter;2.5 Inch;Color Rendering Index;80;Color Temperature in Kelvin;5000;Life in hour;25000;Beam Spread Type; ;Burning Position; ;Beam Spread Angle;40 Degree;Application;Down/Track Lighting, Wet Location;Approval;UL, UL (Canada and US), ETL;"RoHS Compliant; Enclosure Rating IP65";"LED Lamp; Item LED Lamp; Voltage Rating 120 Volt; Wattage 7 Watt; Intensity 525 Lumen; Shape Designation PAR20; Base Type E26 Medium; Glass Color Natural Light; Glass Finish Silver; Length 3-1/32 Inch; Diameter 2.5 Inch; Color Rendering Index 80; Color Temperature in Kelvin 5000; Life in hour 25000; Beam Spread Angle 40 Degree; Application Down/Track Lighting, Wet Location; Approval UL, UL (Canada and US), ETL; RoHS Compliant; Enclosure Rating IP65";"Solid State LED Lighting; Reflector Replacement Lamp; Long Life; Dimmable; Approved for Enclosed Fixtures; ABS Lens; Energy Star® Rated; RoHS Compliant"; ;24 per Master Carton; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100129/SATCOPE06140_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE05957_14.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE06149_1_2.pdf; ; ; ; ; ;https://www.satco.com/S9409.html;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649026;Satco Products Inc.;S9434;13PAR30/LN/LED/40/5000K/120V/D;"13 W, 120 V, 1000 Lumen, 25000 Hr, 5000 K, 80 CRI, 4.6"", PAR30, Long Neck, E26 Medium, Silver, Natural Light, 40D, LED Lamp";LED Lamp; ; ;045923094347;71540;Lighting;Lamps;LED Lamps & Modules;LED Parabolic Reflector PAR Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type; ;Voltage Rating;120 Volt;Wattage;13 Watt;Current Rating; ;Intensity;1000 Lumen;Shape Designation;PAR30;Shape Description;Long Neck;Base Type;E26 Medium;Base Material; ;Filament Designation; ;Glass Color;Natural Light;Glass Finish;Silver;Length;4.6 Inch;Diameter;3-3/4 Inch;Color Rendering Index;80;Color Temperature in Kelvin;5000;Life in hour;25000;Beam Spread Type; ;Burning Position; ;Beam Spread Angle;40 Degree;Application;Down/Track Lighting, Wet Location;Approval;UL, UL (Canada and US), ETL;"RoHS Compliant; Enclosure Rating IP65";"LED Lamp; Item LED Lamp; Voltage Rating 120 Volt; Wattage 13 Watt; Intensity 1000 Lumen; Shape Designation PAR30; Shape Description Long Neck; Base Type E26 Medium; Glass Color Natural Light; Glass Finish Silver; Length 4.6 Inch; Diameter 3-3/4 Inch; Color Rendering Index 80; Color Temperature in Kelvin 5000; Life in hour 25000; Beam Spread Angle 40 Degree; Application Down/Track Lighting, Wet Location; Approval UL, UL (Canada and US), ETL; RoHS Compliant; Enclosure Rating IP65";"Solid State LED Lighting; Reflector Replacement Lamp; Long Life; Dimmable; Approved for Enclosed Fixtures; ABS Lens; Energy Star® Rated; RoHS Compliant"; ;12 per Master Carton; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100129/SATCOPE06159_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE05957_16.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE06166_1_2.pdf; ; ; ; ; ;https://www.satco.com/S9434.html;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
649211;Satco Products Inc.;S9630;6.5R20/LED/2700K/525L/120V;"6.5 W, 120 V, 525 Lumen, 25000 Hr, 2700 K, 80 CRI, 3-15/16"", R20, E26 Medium, Frosted, Warm White, 107D, Reflector, LED Lamp";LED Lamp; ; ;045923096303;71550;Lighting;Lamps;LED Lamps & Modules;LED Reflector GU, MR R Shape Lamps;;39101628;E0013;Lamps;Lamp;Item;LED Lamp;Type;Reflector, Dimmable;Voltage Rating;120 Volt;Wattage;6.5 Watt;Current Rating; ;Intensity;525 Lumen;Shape Designation;R20;Shape Description; ;Base Type;E26 Medium;Base Material; ;Filament Designation; ;Glass Color;Warm White;Glass Finish;Frosted;Length;3-15/16 Inch;Diameter;2.5 Inch;Color Rendering Index;80;Color Temperature in Kelvin;2700;Life in hour;25000;Beam Spread Type; ;Burning Position; ;Beam Spread Angle;107 Degree;Application;Damp Location, Indoor Residential and Commercial Lighting, Down Lighting, Display Lighting;Approval;UL (Canada and US), ETL;"RoHS Compliant; Power Factor 0.92";"LED Lamp; Item LED Lamp; Type Reflector, Dimmable; Voltage Rating 120 Volt; Wattage 6.5 Watt; Intensity 525 Lumen; Shape Designation R20; Base Type E26 Medium; Glass Color Warm White; Glass Finish Frosted; Length 3-15/16 Inch; Diameter 2.5 Inch; Color Rendering Index 80; Color Temperature in Kelvin 2700; Life in hour 25000; Beam Spread Angle 107 Degree; Application Damp Location, Indoor Residential and Commercial Lighting, Down Lighting, Display Lighting; Approval UL (Canada and US), ETL; RoHS Compliant; Power Factor 0.92";"Solid State LED Lighting; Long Life; Energy Star® Rated; RoHS Compliant"; ;24 per Master Carton; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100129/SATCOPE06314_WB_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE05957_12.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100160/SATCOPE06314_1.pdf; ; ; ; ; ;https://www.satco.com/S9630.html;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
481347;Savoy House Lighting;1-9530-6-196; ;One Tier Chandelier, Reclaimed Wood;Chandelier;Alsace; ;822920233067;72131;Lighting;Lighting ;Incandescent Lighting;Incandescent Chandeliers, Decorative, Table & Floor Lighting;Incandescent Chandeliers;39111506;E9987;Indoor Decorative Lighting Fixture;Chandelier;Type;One Tier;Lamp Type;C;Number of Lamps;6;Wattage;60 Watt;Lamp Base Type; ;Lamp Included; ;Material; ;Finish;Reclaimed Wood;Overall Length;60 Inch;Diameter;25 Inch;Body Length;33.5 Inch;Wire Length; ;Approval;UL, CUL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Voltage Rating 120 Volt; Number of Arms 6; Candle Cover Finish White Beeswax; Warranty 1 Year Limited (Defects in Material and Workmanship)";"Chandelier; Type One Tier; Lamp Type C; Number of Lamps 6; Wattage 60 Watt; Finish Reclaimed Wood; Overall Length 60""; Diameter 25""; Body Length 33.5""; Approval UL, CUL; Voltage Rating 120 Volt; Number of Arms 6; Candle Cover Finish White Beeswax; Warranty 1 Year Limited (Defects in Material and Workmanship)";"Upscale and Relaxed Chandelier; Bold in Scale and Commanding in Presence; 1 Year Limited (Defects in Material and Workmanship) Warranty";18.300 Pound; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100115/SAVOYH_1-9530-6-196_LRG.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100150/SAVOYHE04038_122.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100150/SAVOYHE04064_1.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100007/SAVOYHINST00009.pdf; ; ; ;http://www.savoyhouse.com/Alsace-6-Light-Chandelier.html;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
480620;Savoy House Lighting;3-225-3-25; ;Foyer Light Fixture, Slate;Foyer Light Fixture;Carmel; ;822920227158;72123;Lighting;Lighting ;Incandescent Lighting;Incandescent Architectural & Specification Lighting;Incandescent Suspended Architectural & Specification Lighting;39111522;E9988;Indoor Decorative Lighting Fixture;Hall/Foyer Lighting Fixture;Type; ;Lamp Type;C;Number of Lamps;3;Wattage;60 Watt;Lamp Base Type; ;Lamp Included; ;Material; ;Finish;Slate;Width;12 Inch;Body Length;23 Inch;Length;60 Inch;Wire Length; ;Approval;UL, CUL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Voltage Rating 120 Volt; Number of Arms 3; Warranty 1 Year Limited (Defects in Material and Workmanship)";"Foyer Light Fixture; Lamp Type C; Number of Lamps 3; Wattage 60 Watt; Finish Slate; Width 12""; Body Length 23""; Length 60""; Approval UL, CUL; Voltage Rating 120 Volt; Number of Arms 3; Warranty 1 Year Limited (Defects in Material and Workmanship)";"Crisscrossed Wide Iron Strapping, Hammered for a Rustic Appearance; Hand Forged with Quality Craftsmanship and Finished in Slate, Carmel was Crafted to Impress; 1 Year Limited (Defects in Material and Workmanship) Warranty";10.560 Pound; ; ; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100115/SAVOYH_3-225-3-25_LRG.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100150/SAVOYHE04038_419.pdf;http://images.tradeservice.com/ATTACHMENTS/DIR100150/SAVOYHE04067_1.pdf; ;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100007/SAVOYHINST00011.pdf; ; ; ;http://www.savoyhouse.com/Carmel-Open-Foyer.html;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
575011;Schneider Electric;8536SCO3V02H30S; ;10 HP, 460/575 VAC, 110/120 VAC at 50/60 Hz Coil, 3-Phase, 27 A, NEMA 1, Full Voltage, Non-Reversing, Motor Magnetic Starter;Motor Magnetic Starter; ;8536;785901807056;41350;Controls;Industrial & Motor Controls;Starters;NEMA Non-Combination Starters;;39121521;E8509;Starter;Magnetic Starter;Type;Full Voltage, Non-Reversing;Power Rating/Voltage;7.5 HP at 200/230 Volt AC 50/60 Hertz, 10 HP at 460/575 Volt AC 50/60 Hertz 3-Phase, 5.5 kilowatt at 200/230 Volt AC 50/60 Hertz, 7.5 kilowatt at 460/575 Volt AC 50/60 Hertz 3-Phase;Current Rating;27 Amp;Phase;3;Coil Voltage;110 Volt AC at 50 Hertz, 120 Volt AC at 60 Hertz;Motor FLA;9 to 27 Amp;Auxiliary Contact; ;Size;NEMA 1;Enclosure Type;Open;Overloads;Class 10/20 Solid State Overload Relay;Construction Standard;NEMA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"RoHS Compliant; Number of Poles 3; Includes Separate Control Circuit; Approval UL, CSA, CE";"Motor Magnetic Starter; Type Full Voltage, Non-Reversing; Power Rating/Voltage 7.5 HP at 200/230 Volt AC 50/60 Hertz, 10 HP at 460/575 Volt AC 50/60 Hertz 3-Phase, 5.5 kilowatt at 200/230 Volt AC 50/60 Hertz, 7.5 kilowatt at 460/575 Volt AC 50/60 Hertz 3-Phase; Current Rating 27 Amp; Phase 3; Coil Voltage 110 Volt AC at 50 Hertz, 120 Volt AC at 60 Hertz; Motor FLA 9 to 27 Amp; Size NEMA 1; Enclosure Type Open; Overloads Class 10/20 Solid State Overload Relay; Construction Standard NEMA; RoHS Compliant; Number of Poles 3; Includes Separate Control Circuit; Approval UL, CSA, CE";"Class 8536 Type S Magnetic Starters are Used for Full Voltage Starting and Stopping of AC Squirrel Cage Motors; Motor Overload Protection is Provided Via Solid State Overload Relays; Starters are Provided with a Melting Alloy Thermal Overload Relay as Standard; 3-Phase Starters Use Three Thermal Units; Class 8536 Size 7 Starters are Provided with Solid State Motor LOGICTM; Selectable Trip Class 10/20; Ground Fault Detection and Communication Capabilities for Future Enhancement; Ambient Insensitive and Features Phase Loss, Phase Unbalance and Overcurrent Protection; Solid State Overload Relays are Available for Sizes 00-7 Starters; These Ambient Insensitive Overload Relays Provide Phase Loss Protection, Phase Unbalance Protection and a LED Power Indicator for Quick Detection; Ambient Compensated and Non-Compensated Versions are Supplied with Manual and Automatic Reset, Trip Current Adjustment, An Alarm Contact on Sizes 0-2; RoHS Compliant";4.000 Pound; ;3.990 Pound; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100031/SQAREDE10665_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100098/SQAREDE06513_1_4_1_8_1_10_1_12.pdf; ;http://images.tradeservice.com/ATTACHMENTS/DIR100026/SQAREDE10852_1.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100003/SQAREDINST00716.pdf; ; ; ;http://www.schneider-electric.us/en/product/8536SCO3V02H30S;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124301;Schneider Electric;8536SEO1V06; ;50 HP, 460/575 VAC, 440/480 VAC at 50/60 Hz Coil, 3-Phase, 90 A, NEMA 3, Full Voltage, Non-Reversing, Motor Magnetic Starter;Motor Magnetic Starter; ;8536;785901788508;41350;Controls;Industrial & Motor Controls;Starters;NEMA Non-Combination Starters;;39121521;E8509;Starter;Magnetic Starter;Type;Full Voltage, Non-Reversing;Power Rating/Voltage;25 HP at 200 Volt AC 50/60 Hertz, 30 HP at 230 Volt AC 50/60 Hertz, 50 HP at 460/575 Volt AC 50/60 Hertz 3-Phase, 18.5 Kilowatt at 200 Volt AC 50/60 Hertz, 22 Kilowatt at 230 Volt AC 50/60 Hertz, 37 Kilowatt at 460/575 Volt AC 50/60 Hertz 3-Phase;Current Rating;90 Amp;Phase;3;Coil Voltage;440 Volt AC at 50 Hertz, 480 Volt AC at 60 Hertz;Motor FLA; ;Auxiliary Contact; ;Size;NEMA 3;Enclosure Type;Open;Overloads;Melting Alloy Thermal Overload Relay;Construction Standard;NEMA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Number of Poles 3; Approval UL, CSA, CE";"Motor Magnetic Starter; Type Full Voltage, Non-Reversing; Power Rating/Voltage 25 HP at 200 Volt AC 50/60 Hertz, 30 HP at 230 Volt AC 50/60 Hertz, 50 HP at 460/575 Volt AC 50/60 Hertz 3-Phase, 18.5 Kilowatt at 200 Volt AC 50/60 Hertz, 22 Kilowatt at 230 Volt AC 50/60 Hertz, 37 Kilowatt at 460/575 Volt AC 50/60 Hertz 3-Phase; Current Rating 90 Amp; Phase 3; Coil Voltage 440 Volt AC at 50 Hertz, 480 Volt AC at 60 Hertz; Size NEMA 3; Enclosure Type Open; Overloads Melting Alloy Thermal Overload Relay; Construction Standard NEMA; Number of Poles 3; Approval UL, CSA, CE";"Class 8536 Type S Magnetic Starters are Used for Full Voltage Starting and Stopping of AC Squirrel Cage Motors; Motor Overload Protection is Provided Via Solid State Overload Relays; Starters are Provided with a Melting Alloy Thermal Overload Relay as Standard; 3-Phase Starters Use Three Thermal Units; Class 8536 Size 7 Starters are Provided with Solid State Motor LOGICTM; Selectable Trip Class 10/20; Ground Fault Detection and Communication Capabilities for Future Enhancement; Ambient Insensitive and Features Phase Loss, Phase Unbalance and Overcurrent Protection; Solid State Overload Relays are Available for Sizes 00-7 Starters; These Ambient Insensitive Overload Relays Provide Phase Loss Protection, Phase Unbalance Protection and a LED Power Indicator for Quick Detection; Ambient Compensated and Non-Compensated Versions are Supplied with Manual and Automatic Reset, Trip Current Adjustment, An Alarm Contact on Sizes 0-2";6.000 Pound; ;15.780 Pound; ; ; ; ;http://images.tradeservice.com/ProductImages/DIR100031/SQAREDE10665_1_PE_001.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100098/SQAREDE06513_1_4_1_8_1_10_1_12.pdf; ;http://images.tradeservice.com/ATTACHMENTS/DIR100026/SQAREDE11143_1.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100003/SQAREDINST00716.pdf; ; ; ;http://www.schneider-electric.us/en/product/8536SEO1V06;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528847;Schneider Electric;8903LO30V02; ;600VAC 120VAC Coil 30A 3Pole 3NO Open Enclosure Electrically Held Lighting Contactor;Lighting Contactor; ;Class 8903L;785901851707;41140;Controls;Industrial & Motor Controls;Contactors;Lighting Contactors;;39121529;E8683;Contactor;Magnetic Lighting Contactor;Type;Electrically Held;Number of Poles;3;Voltage Rating;600 VAC;Current Rating;30 Ampere;Inductive Ampere; ;Resistive Ampere;30 Ampere (Fluorescent Lighting), 20 Ampere (Tungsten Lighting);Coil Voltage;110 VAC at 50 Hz, 120 VAC at 60 Hz;Auxiliary Contact;3NO;Enclosure;Open;Size; ;Construction Standard; ;Approval;UL, CSA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Contact Type Double Break Silver Cadmium Oxide; Enclosure Size 2.88 Inch W x 3.12 Inch D x 5 Inch H; Electrical Connection Type Screw Clamp Terminal";"Lighting Contactor; Type Electrically Held; Number of Poles 3; Voltage Rating 600 VAC; Current Rating 30 Ampere; Resistive Ampere 30 Ampere (Fluorescent Lighting), 20 Ampere (Tungsten Lighting); Coil Voltage 110 VAC at 50 Hz, 120 VAC at 60 Hz; Auxiliary Contact 3NO; Enclosure Open; Approval UL, CSA; Contact Type Double Break Silver Cadmium Oxide; Enclosure Size 2.88 Inch W x 3.12 Inch D x 5 Inch H; Electrical Connection Type Screw Clamp Terminal";"Class 8903 L Multi-Pole Lighting Contactors are Available in Wide Variety of Enclosures Suitable for Lighting Control; Electrically and Mechanically Held; Two Thru 12 Pole Versions; Field-Convertible Contacts with NO and NC Indicators; Silver-Cadmium-Oxide Double Break Contacts; Type L Contactors are Supplied with Mounting Bracket, So Adder Poles May Be Conveniently Mounted from the Front by a Single Captive Screw; Adder Poles Supplied with Standard NO Contacts Which are Convertible to NC for Flexibility; Lighting Management; 18 Month Warranty";2.800 Pound; ;2.800 Pound;6.200 Inch;6.600 Inch;4.300 Inch; ;http://images.tradeservice.com/ProductImages/DIR100090/SQAREDE06513_WB_5_10_PE_8903LO20V02.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100130/SQAREDE06513_5_2_5_4_5_10_E55764_2.pdf; ;http://images.tradeservice.com/ATTACHMENTS/DIR100026/SQAREDE12324_1.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100005/SQAREDINST01147.pdf; ; ; ;;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
528931;Schneider Electric;8903LO40V02; ;600VAC 120VAC Coil 30A 4Pole 4NO Open Enclosure Electrically Held Lighting Contactor;Lighting Contactor; ;Class 8903L;785901851714;41140;Controls;Industrial & Motor Controls;Contactors;Lighting Contactors;;39121529;E8683;Contactor;Magnetic Lighting Contactor;Type;Electrically Held;Number of Poles;4;Voltage Rating;600 VAC;Current Rating;30 Ampere;Inductive Ampere; ;Resistive Ampere;30 Ampere (Fluorescent Lighting), 20 Ampere (Tungsten Lighting);Coil Voltage;110 VAC at 50 Hz, 120 VAC at 60 Hz;Auxiliary Contact;4NO;Enclosure;Open;Size; ;Construction Standard; ;Approval;UL, CSA; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;"Contact Type Double Break Silver Cadmium Oxide; Enclosure Size 2.88 Inch W x 3.12 Inch D x 5 Inch H; Electrical Connection Type Screw Clamp Terminal";"Lighting Contactor; Type Electrically Held; Number of Poles 4; Voltage Rating 600 VAC; Current Rating 30 Ampere; Resistive Ampere 30 Ampere (Fluorescent Lighting), 20 Ampere (Tungsten Lighting); Coil Voltage 110 VAC at 50 Hz, 120 VAC at 60 Hz; Auxiliary Contact 4NO; Enclosure Open; Approval UL, CSA; Contact Type Double Break Silver Cadmium Oxide; Enclosure Size 2.88 Inch W x 3.12 Inch D x 5 Inch H; Electrical Connection Type Screw Clamp Terminal";"Class 8903 L Multi-Pole Lighting Contactors are Available in Wide Variety of Enclosures Suitable for Lighting Control; Electrically and Mechanically Held; Two Thru 12 Pole Versions; Field-Convertible Contacts with NO and NC Indicators; Silver-Cadmium-Oxide Double Break Contacts; Type L Contactors are Supplied with Mounting Bracket, So Adder Poles May Be Conveniently Mounted from the Front by a Single Captive Screw; Adder Poles Supplied with Standard NO Contacts Which are Convertible to NC for Flexibility; Lighting Management; 18 Month Warranty";2.890 Pound; ;2.890 Pound;6.000 Inch;6.700 Inch;4.300 Inch; ;http://images.tradeservice.com/ProductImages/DIR100090/SQAREDE06513_WB_5_10_PE_8903LO20V02.jpg;http://images.tradeservice.com/ATTACHMENTS/DIR100130/SQAREDE06513_5_2_5_4_5_10_E55764_2.pdf; ;http://images.tradeservice.com/ATTACHMENTS/DIR100026/SQAREDE12330_1.pdf;http://images.tradeservice.com/INSTALLATIONSHEETS/DIR100005/SQAREDINST01147.pdf; ; ; ;;Complete; ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
